PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Valiranta, Minna; Salojarvi, Niina; Vuorsalo, Annina; Juutinen, Sari; Korhola, Atte; Luoto, Miska; Tuittila, Eeva-Stiina				Tuittila, Eeva-Stiina/AAR-1211-2021; Luoto, Miska/E-6693-2014	Tuittila, Eeva-Stiina/0000-0001-8861-3167; Korhola, Atte A./0000-0003-2577-6502; Luoto, Miska/0000-0001-6203-5143			Holocene fen-bog transitions, current status in Finland and future perspectives								HOLOCENE				27	5			752	764				10.1177/0959683616670471							Article	MAY 2017	2017										42	0	0	0	24	0	42			0959-6836	1477-0911											2017-05-01	WOS:000400735600010		
J	Weissbrod, Lior; Marshall, Fiona B.; Valla, Francois R.; Khalaily, Hamoudi; Bar-Oz, Guy; Auffray, Jean-Christophe; Vigne, Jean-Denis; Cucchi, Thomas				Auffray, Jean-Christophe/AAH-6131-2019; Weissbrod, Lior/I-8735-2019; Auffray, jean-christophe/HCI-4881-2022; Cucchi, Thomas/Q-4014-2018; Auffray, Jean-Christophe/AAW-1052-2020; BarOz, Guy/ABF-6518-2020	Weissbrod, Lior/0000-0003-3401-8180; Cucchi, Thomas/0000-0001-6021-5001; Auffray, Jean-Christophe/0000-0002-5184-0507; BarOz, Guy/0000-0002-1009-5619			Origins of house mice in ecological niches created by settled hunter-gatherers in the Levant 15,000 y ago								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				114	16			4099	4104				10.1073/pnas.1619137114							Article	APR 18 2017	2017										56	0	0	0	33	1	57			0027-8424	1091-6490											2017-05-03	WOS:000399387400045	28348225	
J	Pinto, Stefania; Gatti, Fabio; Garcia-Montero, Luis G.; Menta, Cristina					Garcia Montero, Luis/0000-0002-3387-4164			Does soil fauna like truffles just as humans do? One-year study of biodiversity in natural brules of Tuber aestivum Vittad								SCIENCE OF THE TOTAL ENVIRONMENT				584				1175	1184				10.1016/j.scitotenv.2017.01.181							Article	APR 15 2017	2017										7	0	0	0	6	0	7			0048-9697	1879-1026											2017-05-10	WOS:000399358500116	28161039	
J	Meiri, Meirav; Stockhammer, Philipp W.; Marom, Nimrod; Bar-Oz, Guy; Sapir-Hen, Lidar; Morgenstern, Peggy; Macheridis, Stella; Rosen, Baruch; Huchon, Dorothee; Maran, Joseph; Finkelstein, Israel				BarOz, Guy/ABF-6518-2020; Huchon, Dorothée/ABA-3160-2020; Meiri, Meirav/AAS-1450-2020	BarOz, Guy/0000-0002-1009-5619; Huchon, Dorothée/0000-0002-5047-244X; Sapir-Hen, Lidar/0000-0002-6184-4560; Marom, Nimrod/0000-0002-1057-154X; Macheridis, Stella/0000-0002-7315-5623			Eastern Mediterranean Mobility in the Bronze and Early Iron Ages: Inferences from Ancient DNA of Pigs and Cattle								SCIENTIFIC REPORTS				7						701			10.1038/s41598-017-00701-y							Article	APR 6 2017	2017										16	0	0	0	7	0	16			2045-2322												2017-04-26	WOS:000398545900020	28386123	
J	Saladin, Bianca; Leslie, Andrew B.; Wueest, Rafael O.; Litsios, Glenn; Conti, Elena; Salamin, Nicolas; Zimmermann, Niklaus E.				Zimmermann, Niklaus E./A-4276-2008; Saladin, Bianca/A-8956-2011; Wüest, Rafael O/G-6070-2012; Conti, Elena/G-3720-2010	Zimmermann, Niklaus E./0000-0003-3099-9604; Saladin, Bianca/0000-0002-4544-6562; Wüest, Rafael O/0000-0001-6047-1945; Leslie, Andrew/0000-0002-9011-6888; Salamin, Nicolas/0000-0002-3963-4954			Fossils matter: improved estimates of divergence times in Pinus reveal older diversification								BMC EVOLUTIONARY BIOLOGY				17						95			10.1186/s12862-017-0941-z							Article	APR 4 2017	2017										58	5	0	0	53	0	60			1471-2148												2017-04-04	WOS:000398227700002	28376717	
J	Antolin, Ferran; Steiner, Bigna L.; Jacomet, Stefanie				Antolín, Ferran/N-3508-2019	Antolín, Ferran/0000-0002-0533-5788; Steiner, Bigna L./0000-0002-7510-5320			The bigger the better? On sample volume and the representativeness of archaeobotanical data in waterlogged deposits								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				12				323	333				10.1016/j.jasrep.2017.02.008							Article	APR 2017	2017										10	0	0	0	8	0	11			2352-409X												2017-12-19	WOS:000415616300033		
J	Baustian, Melissa M.; Stagg, Camille L.; Perry, Carey L.; Moss, Leland C.; Carruthers, Tim J. B.; Allison, Mead				Baustian, Melissa/HJA-8388-2022				Relationships Between Salinity and Short-Term Soil Carbon Accumulation Rates from Marsh Types Across a Landscape in the Mississippi River Delta								WETLANDS				37	2			313	324				10.1007/s13157-016-0871-3							Article	APR 2017	2017										31	2	0	0	21	1	33			0277-5212	1943-6246											2017-04-01	WOS:000399236500011		
J	Biagetti, Stefano; Merlo, Stefania; Adam, Elhadi; Lobo, Agustin; Conesa, Francesc C.; Knight, Jasper; Bekrani, Hayette; Crema, Enrico R.; Alcaina-Mateos, Jonas; Madella, Marco				Knight, Jasper/F-2288-2010; biagetti, stefano/M-4875-2015; Crema, Enrico R./Q-3220-2017; Lobo, Agustin/C-8979-2013; Madella, Marco/M-3320-2014	Knight, Jasper/0000-0003-2035-9056; biagetti, stefano/0000-0003-0936-3070; Crema, Enrico R./0000-0001-6727-5138; Lobo, Agustin/0000-0002-6689-2908; Madella, Marco/0000-0002-9324-1545			High and Medium Resolution Satellite Imagery to Evaluate Late Holocene Human-Environment Interactions in Arid Lands: A Case Study from the Central Sahara								REMOTE SENSING				9	4					351			10.3390/rs9040351							Article	APR 2017	2017										22	0	0	0	1	0	22				2072-4292											2017-06-16	WOS:000402571700050		
J	Feurdean, Angelica; Florescu, Gabriela; Vanniere, Boris; Tantau, Ioan; O'Hara, Robert B.; Pfeiffer, Mirjam; Hutchinson, Simon M.; Galka, Mariusz; Moskal-del Hoyo, Magdalena; Hickler, Thomas				O'Hara, Bob/A-7499-2008; Hickler, Thomas/S-6287-2016; Hoyo, Magdalena Moskal-del/B-2696-2012; Tantau, Ioan/B-8788-2011; Florescu, Gabriela/M-4031-2017; Gałka, Mariusz/ABB-1744-2020; Vannière, Boris C/E-4002-2010	O'Hara, Bob/0000-0001-9737-3724; Hickler, Thomas/0000-0002-4668-7552; Hoyo, Magdalena Moskal-del/0000-0003-3632-7227; Tantau, Ioan/0000-0002-7197-916X; Florescu, Gabriela/0000-0002-7605-9557; Gałka, Mariusz/0000-0001-8906-944X; Vannière, Boris C/0000-0002-6779-6053; Feurdean, Angelica/0000-0002-2497-3005			Fire has been an important driver of forest dynamics in the Carpathian Mountains during the Holocene								FOREST ECOLOGY AND MANAGEMENT				389				15	26				10.1016/j.foreco.2016.11.046							Article	APR 1 2017	2017										62	2	0	0	36	0	64			0378-1127	1872-7042											2017-04-01	WOS:000398868800002		
J	Herrmann, Dustin L.; Shuster, William D.; Garmestani, Ahjond S.				Garmestani, Ahjond/AAJ-3695-2020	Garmestani, Ahjond/0000-0001-5678-7293; Shuster, William/0000-0001-7688-0110			Vacant urban lot soils and their potential to support ecosystem services								PLANT AND SOIL				413	1-2			45	57				10.1007/s11104-016-2874-5							Article	APR 2017	2017										34	2	0	0	15	1	36			0032-079X	1573-5036											2017-05-10	WOS:000399019600004		
J	Mairal, Mario; Sanmartin, Isabel; Pellissier, Loic				Sanmartin, Isabel/G-3131-2015; Pellissier, Loïc/AAG-1013-2020; Mairal, Mario/H-8911-2019	Sanmartin, Isabel/0000-0001-6104-9658; Pellissier, Loïc/0000-0002-2289-8259; Mairal, Mario/0000-0002-6588-5634			Lineage-specific climatic niche drives the tempo of vicariance in the Rand Flora								JOURNAL OF BIOGEOGRAPHY				44	4			911	923				10.1111/jbi.12930							Article	APR 2017	2017										28	3	0	0	28	0	30			0305-0270	1365-2699											2017-04-01	WOS:000398571000017		
J	Mariet, Anne-Lise; Pauget, Benjamin; de Vaufleury, Annette; Begeot, Carole; Walter-Simonnet, Anne-Veronique; Gimbert, Frederic					BEGEOT, Carole/0000-0002-3115-5844; Pauget, Benjamin/0000-0002-5472-3859			Using bioindicators to assess the environmental risk of past mining activities in the Vosges Mountains (France)								ECOLOGICAL INDICATORS				75				17	26				10.1016/j.ecolind.2016.11.042							Article	APR 2017	2017										14	0	0	0	11	0	14			1470-160X	1872-7034											2017-05-03	WOS:000398334600004		
J	Martin-Seijo, Maria; Blanco-Gonzalez, Antonio; Teira-Brion, Andres; Rodriguez Rellan, Carlos; Bettencourt, Ana M. S.; Saiz, Eduardo Rodriguez; Comendador Rey, Beatriz				Bettencourt, Ana M.S./AAG-7203-2019; Teira-Brión, Andrés/R-5865-2017; Blanco-González, Antonio/AAE-2950-2019; Seijo, María Martín/N-3936-2019; Bettencourt, Ana/A-6312-2018; Martín-Seijo, María/M-2214-2013; Rodriguez Rellan, Carlos/I-1334-2015	Teira-Brión, Andrés/0000-0001-8997-1425; Blanco-González, Antonio/0000-0003-4502-9651; Seijo, María Martín/0000-0003-2924-7763; Bettencourt, Ana/0000-0002-8373-1153; Martín-Seijo, María/0000-0003-2924-7763; Rodriguez Rellan, Carlos/0000-0001-5884-6592			Disentangling the life-cycles of Bronze Age pits: A multi-stranded approach, integrating ceramic refitting, archaeobotany and taphonomy								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				12				528	542				10.1016/j.jasrep.2017.02.024							Article	APR 2017	2017										12	0	0	0	2	0	12			2352-409X												2017-04-01	WOS:000415616300051		
J	Mordhorst, Anneka; Zimmermann, Iris; Fleige, Heiner; Horn, Rainer				Horn, Rainer/AAC-1265-2021				Changes in soil aeration and soil respiration of simulated grave soils after quicklime application								JOURNAL OF PLANT NUTRITION AND SOIL SCIENCE				180	2			153	164				10.1002/jpln.201600351							Article	APR 2017	2017										6	0	0	0	4	1	7			1436-8730	1522-2624											2017-05-03	WOS:000398726100003		
J	O'Connor, Christopher D.; Falk, Donald A.; Lynch, Ann M.; Swetnam, Thomas W.; Wilcox, Craig P.				Swetnam, Thomas W/A-6052-2008	Swetnam, Thomas W/0000-0001-7268-2184			Disturbance and productivity interactions mediate stability of forest composition and structure								ECOLOGICAL APPLICATIONS				27	3			900	915				10.1002/eap.1492							Article	APR 2017	2017										25	1	0	0	19	0	26			1051-0761	1939-5582											2017-05-03	WOS:000398577200015	28029193	
J	Payette, Serge; Pilon, Vanessa; Couillard, Pierre-Luc; Laflamme, Jason					Laflamme, Jason/0000-0003-4142-4320			Fire History of Appalachian Forests of the Lower St-Lawrence Region (Southern Quebec)								FORESTS				8	4					120			10.3390/f8040120							Article	APR 2017	2017										8	0	0	0	6	0	8			1999-4907												2017-07-13	WOS:000404099200026		
J	Rogalski, Mary Alta								Maladaptation to Acute Metal Exposure in Resurrected Daphnia ambigua Clones after Decades of Increasing Contamination								AMERICAN NATURALIST				189	4			443	452				10.1086/691077							Article	APR 2017	2017										21	0	0	0	21	0	21			0003-0147	1537-5323											2017-04-26	WOS:000398685600011	28350505	
J	Sivarajah, Branaavan; Ruhland, Kathleen M.; Smol, John R.					Sivarajah, Branaavan/0000-0002-3739-4299; Smol, John/0000-0002-2499-6696			Are diatoms recovering to pre-acidification assemblages in a warming world? Revisiting Killarney Provincial Park lakes (Ontario, Canada)								FUNDAMENTAL AND APPLIED LIMNOLOGY				190	1			13	28				10.1127/fal/2017/0981							Article	APR 2017	2017										14	0	0	0	14	0	14			1863-9135												2017-04-01	WOS:000403976900002		
J	Sohar, Kristina; Altman, Jan; Leheckova, Eliska; Dolezal, Jiri				Altman, Jan/B-4305-2015; Sohar, Kristina/B-3034-2015	Dolezal, Jiri/0000-0002-5829-4051			Growth-climate relationships of Himalayan conifers along elevational and latitudinal gradients								INTERNATIONAL JOURNAL OF CLIMATOLOGY				37	5			2593	2605				10.1002/joc.4867							Article	APR 2017	2017										27	2	0	0	13	0	27			0899-8418	1097-0088											2017-06-23	WOS:000398859700030		
J	Wolfhagen, Jesse; Price, Max D.				Wolfhagen, Jesse/W-6119-2019	Wolfhagen, Jesse/0000-0002-1354-4870			A probabilistic model for distinguishing between sheep and goat postcranial remains								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				12				625	631				10.1016/j.jasrep.2017.02.022							Article	APR 2017	2017										11	0	0	0	1	0	11			2352-409X												2017-12-19	WOS:000415616300060		
J	Jin, Long; Lee, Chang Soo; Ahn, Chi-Yong; Lee, Hyung-Gwan; Lee, Sanghyup; Shin, Hyeon Ho; Lim, Dhongil; Oh, Hee-Mock				Jin, Long/G-8084-2015; Lee, Chang Soo/AAA-9586-2022; Ahn, Chi-Yong/AAI-8370-2020	Jin, Long/0000-0003-3808-5217; Lee, Chang Soo/0000-0001-7327-4852; Lim, Dhongil/0000-0002-0832-2907			Abundant iron and sulfur oxidizers in the stratified sediment of a eutrophic freshwater reservoir with annual cyanobacterial blooms								SCIENTIFIC REPORTS				7						43814			10.1038/srep43814							Article	MAR 7 2017	2017										18	2	0	0	12	0	19			2045-2322												2017-04-06	WOS:000395635800001	28266642	
J	Bulot, Diane; Gumiere, Silvio Jose; Periard, Yann; Lafond, Jonathan A.; Gallichand, Jacques; Armaly-St-Gelais, Marie-Helene; Caron, Jean				; Gumiere, Silvio/B-3488-2014	Gallichand, Jacques/0000-0003-3059-5335; Gumiere, Silvio/0000-0002-2001-5643			Relationships among soil hydraulic properties, drainage efficiency, and cranberry yield								CANADIAN JOURNAL OF SOIL SCIENCE				97	1			46	55				10.1139/cjss-2016-0020							Article	MAR 2017	2017										1	0	0	0	1	0	1			0008-4271	1918-1841											2017-03-01	WOS:000398091300009		
J	Kent, Larissa L. Yocom; Fule, Peter Z.; Brown, Peter M.; Cerano-Paredes, Julian; Cornejo-Oviedo, Eladio; Cortes Montano, Citlali; Drury, Stacy A.; Falk, Donald A.; Meunier, Jed; Poulos, Helen M.; Skinner, Carl N.; Stephens, Scott L.; Evillanueva-Diaz, Jos				Cornejo-Oviedo, Eladio/AAD-8750-2020; Fule, Peter/M-6609-2013	Fule, Peter/0000-0002-8469-0621; Cerano Paredes, Julian/0000-0002-1528-5139; Meunier, Jed/0000-0001-5349-1438			Climate drives fire synchrony but local factors control fire regime change in northern Mexico								ECOSPHERE				8	3					e01709			10.1002/ecs2.1709							Article	MAR 2017	2017										30	1	0	0	21	0	30			2150-8925												2017-04-05	WOS:000397102400025		
J	Lowe, Bronwyn J.; Smith, Catherine A.; Fraser-Miller, Sara J.; Paterson, Rachel A.; Daroux, Frances; Ngarimu-Cameron, Roka; Ford, Bruce; Gordon, Keith C.				Miller, Sara Jane/J-5032-2019; Gordon, Keith/F-2975-2018; Lowe, Bronwyn/A-7395-2012	Miller, Sara Jane/0000-0003-1061-2441; Gordon, Keith/0000-0003-2833-6166; Lowe, Bronwyn/0000-0001-6787-2530; Paterson, Rachel/0000-0003-0773-0447			Light-ageing characteristics of Maori textiles: Colour, strength and molecular change								JOURNAL OF CULTURAL HERITAGE				24				60	68				10.1016/j.culher.2016.11.012							Article	MAR-APR 2017	2017										7	1	0	0	3	0	8			1296-2074	1778-3674											2017-04-12	WOS:000397948300008		
J	Maciel, Jefferson Rodrigues; Sanchez-Tapia, Andrea; De Siqueira, Marinez Ferreira; Alves, Marccus				Maciel, Jefferson/AAZ-1929-2021; de Siqueira, Marinez Ferreira/I-9205-2012	Maciel, Jefferson/0000-0003-1472-1274; de Siqueira, Marinez Ferreira/0000-0002-6869-0293; Sanchez-Tapia, Andrea/0000-0002-3521-4338			Palaeodistribution of epiphytic bromeliads points to past connections between the Atlantic and Amazon forests								BOTANICAL JOURNAL OF THE LINNEAN SOCIETY				183	3			348	359				10.1093/botlinnean/bow020							Article	MAR 1 2017	2017										8	0	0	0	8	3	9			0024-4074	1095-8339											2017-03-01	WOS:000398581200003		
J	Novak, Jan; Abraham, Vojtech; Kocar, Petr; Petr, Libor; Kocarova, Romana; Novakova, Katerina; Houfkova, Petra; Jankovska, Vlasta; Vanecek, Zdenek				Novák, Jan/B-2313-2009; Abraham, Vojtěch/E-6784-2016; Kocar, Petr/H-9731-2014; Petr, Libor/AAA-9154-2019	Novák, Jan/0000-0002-1585-0150; Abraham, Vojtěch/0000-0001-6738-0392; Petr, Libor/0000-0002-8187-3035; Vanecek, Zdenek/0000-0002-8704-9768			Middle- and upper-Holocene woodland history in central Moravia (Czech Republic) reveals biases of pollen and anthracological analysis								HOLOCENE				27	3			349	360				10.1177/0959683616660166							Article	MAR 2017	2017										11	0	0	0	4	0	12			0959-6836	1477-0911											2017-04-07	WOS:000395385500004		
J	Outridge, P. M.; Sanei, H.; Mustaphi, C. J. Courtney; Gajewski, K.				Mustaphi, Colin J Courtney/B-6547-2013; Gajewski, Konrad/L-5128-2017	Mustaphi, Colin J Courtney/0000-0002-4439-2590; Sanei, Hamed/0000-0002-2961-9654			Holocene climate change influences on trace metal and organic matter geochemistry in the sediments of an Arctic lake over 7,000 years								APPLIED GEOCHEMISTRY				78				35	48				10.1016/j.apgeochem.2016.11.018							Article	MAR 2017	2017										16	2	0	0	7	0	18			0883-2927	1872-9134											2017-03-01	WOS:000395599500004		
J	Pearce, Alexandra R.; Chambers, Lisa G.; Hasenmueller, Elizabeth A.					Chambers, Lisa/0000-0001-6432-8038			Characterizing nutrient distributions and fluxes in a eutrophic reservoir, Midwestern United States								SCIENCE OF THE TOTAL ENVIRONMENT				581				589	600				10.1016/j.scitotenv.2016.12.168							Article	MAR 1 2017	2017										22	1	0	0	17	0	23			0048-9697	1879-1026											2017-04-05	WOS:000394635300055	28069309	
J	Robinson, Heather A.; Insoll, Timothy; Kankpeyeng, Benjamin W.; Brown, Keri A.; Brown, Terence A.					Kankpeyeng, Benjamin/0000-0002-9565-7309			Ritual complexity in a past community revealed by ancient DNA analysis of pre-colonial terracotta items from Northern Ghana								JOURNAL OF ARCHAEOLOGICAL SCIENCE				79				10	18				10.1016/j.jas.2017.01.005							Article	MAR 2017	2017										4	0	0	0	2	0	4			0305-4403	1095-9238											2017-04-12	WOS:000395957300002		
J	Sanchez-Salguero, Raul; Hevia, Andrea; Julio Camarero, J.; Treydte, Kerstin; Frank, Dave; Crivellaro, Alan; Dominguez-Delmas, Marta; Hellman, Lena; Kaczka, Ryszard J.; Kaye, Margot; Akhmetzyanov, Linar; Ashiq, Muhammad Waseem; Bhuyan, Upasana; Bondarenko, Olesia; Camison, Alvaro; Camps, Sien; Constante Garcia, Vicenta; Vaz, Filipe Costa; Gavrila, Ionela G.; Gulbranson, Erik; Huhtamaa, Heli; Janecka, Karolina; Jeffers, Darren; Jochner, Matthias; Koutecky, Tomas; Lamrani-Alaoui, Mostafa; Lebreton-Anberree, Julie; Martin Seijo, Maria; Matulewski, Pawel; Metslaid, Sandra; Miron, Sergiu; Morrisey, Robert; Opdebeeck, Jorgen; Ovchinnikov, Svyatoslav; Peters, Richard; Petritan, Any M.; Popkova, Margarita; Rehorkova, Stepanka; Rodriguez Ariza, Maria O.; Sanchez-Miranda, Angela; Van der Linden, Marjolein; Vannoppen, Astrid; Volarik, Daniel				Domínguez-Delmás, Marta/ABE-1824-2021; Camarero, J. Julio/A-8602-2013; treydte, kerstin/B-4714-2012; Volařík, Daniel/AAE-9556-2019; Vaz, Filipe Costa/L-7808-2013; Akhmetzyanov, Linar/AAB-8598-2021; Koutecký, Tomáš/K-5837-2018; Martín-Seijo, María/M-2214-2013; Bondarenko, Olesia/Y-6877-2019; Frank, David/C-7764-2013; Sánchez-Salguero, Raúl/J-7886-2013; Camisón, Álvaro/AAB-4738-2021; Metslaid, Sandra/GPK-7614-2022; Crivellaro, Alan/C-9287-2014; Kaczka, Ryszard/L-3523-2019; CABAL, ANDREA AHC HEVIA/M-1361-2014; Gavrila, Ionela/Q-8155-2016; Popkova, Margarita/O-2203-2015	Domínguez-Delmás, Marta/0000-0001-8716-0258; Camarero, J. Julio/0000-0003-2436-2922; Volařík, Daniel/0000-0002-3682-2992; Vaz, Filipe Costa/0000-0002-9347-3282; Koutecký, Tomáš/0000-0003-0929-794X; Martín-Seijo, María/0000-0003-2924-7763; Bondarenko, Olesia/0000-0002-7218-7586; Sánchez-Salguero, Raúl/0000-0002-6545-5810; Camisón, Álvaro/0000-0002-1470-0935; Metslaid, Sandra/0000-0001-7088-8998; Crivellaro, Alan/0000-0002-1307-3239; CABAL, ANDREA AHC HEVIA/0000-0001-6352-1442; Gavrila, Ionela/0000-0002-3633-4630; Popkova, Margarita/0000-0002-6489-0183; Kaczka, Ryszard/0000-0003-1567-7914; Jochner, Matthias/0000-0003-0386-1765; matulewski, pawel/0000-0002-5670-3579; Petritan, Any Mary/0000-0003-3683-1108; Vannoppen, Astrid/0000-0001-5140-832X; Akhmetzyanov, Linar/0000-0002-8130-6137; Frank, David/0000-0001-5463-5640; Sanchez-Miranda, Angela/0000-0003-4228-6425; Gulbranson, Erik/0000-0003-1059-2938; Treydte, Kerstin/0000-0001-8399-6517; Huhtamaa, Heli/0000-0001-5829-5575			An intensive tree-ring experience: Connecting education and research during the 25th European Dendroecological Fieldweek (Asturias, Spain)								DENDROCHRONOLOGIA				42				80	93				10.1016/j.dendro.2016.12.005							Article	MAR 2017	2017										5	0	0	0	4	0	5			1125-7865	1612-0051											2017-03-01	WOS:000406004700011		
