PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Cabral-Aleman, Citlalli; Villanueva-Diaz, Jose; Quinonez-Barraza, Geronimo; Gomez-Guerrero, Armando; Guadalupe Arreola-Avila, Jesus					Quinonez Barraza, Geronimo/0000-0002-5966-3664; Viallnueva-Diaz, Jose/0000-0001-8211-1203; GOMEZ-GUERRERO, ARMANDO/0000-0002-7261-1279			Reconstruction of the Standardized Precipitation-Evapotranspiration Index for the Western Region of Durango State, Mexico								FORESTS				13	8					1233			10.3390/f13081233							Article	AUG 2022	2022										1	0	0	0	0	0	1				1999-4907											2022-09-04	WOS:000846946700001		
J	Ferdianto, Anton; Suryatman; Fakhri; Hakim, Budianto; Sutikna, Thomas; Lin, Sam C.				Lin, Sam/AAE-5236-2020	Lin, Sam/0000-0001-6834-2646; , Fakhri/0000-0003-3887-5083; Ferdianto, Anton/0000-0001-7647-0410; , Suryatman/0000-0002-8643-3602			The effect of edge serration on the performance of stone-tip projectiles: an experimental case study of the Maros Point from Holocene South Sulawesi								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				14	8					152			10.1007/s12520-022-01620-4							Article	AUG 2022	2022										2	0	0	0	0	0	2			1866-9557	1866-9565											2022-07-28	WOS:000827756900003		
J	Frouin, Marine; Douka, Katerina; Dave, Aditi Krishna; Schwenninger, Jean-Luc; Mercier, Norbert; Murray, Andrew S.; Santaniello, Fabio; Boschian, Giovanni; Grimaldi, Stefano; Higham, Thomas				Murray, Andrew S/A-4388-2012	Dave, Aditi K./0000-0002-2836-9155; Murray, Andrew/0000-0001-5559-1862			A refined chronology for the Middle and early Upper Paleolithic sequence of Riparo Mochi (Liguria, Italy)								JOURNAL OF HUMAN EVOLUTION				169						103211			10.1016/j.jhevol.2022.103211							Article	AUG 2022	2022										1	0	0	0	0	0	1			0047-2484	1095-8606											2022-07-30	WOS:000822903800002	35753141	
J	Li, Li; Reeves, Jonathan S.; Lin, Sam C.; Tennie, Claudio; McPherron, Shannon P.				Lin, Sam/AAE-5236-2020	Lin, Sam/0000-0001-6834-2646; Li, Li/0000-0001-9700-9682			Quantifying knapping actions: a method for measuring the angle of blow on flakes								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				14	8					156			10.1007/s12520-022-01626-y							Article	AUG 2022	2022										1	0	0	0	0	0	1			1866-9557	1866-9565											2022-07-29	WOS:000829164600001		
J	Ramos-Roman, Maria J.; De Jonge, Cindy; Magyari, Eniko; Veres, Daniel; Ilvonen, Liisa; Develle, Anne-Lise; Seppa, Heikki				Veres, Daniel/AAX-3319-2020; Develle, Anne-Lise/K-1352-2014; De Jonge, Cindy/I-5411-2014	Veres, Daniel/0000-0003-3932-577X; Develle, Anne-Lise/0000-0003-2824-4106; De Jonge, Cindy/0000-0002-1127-8433; Seppa, Heikki/0000-0003-2494-7955; Ilvonen, Liisa/0000-0003-1912-9157			Lipid biomarker (brGDGT)- and pollen-based reconstruction of temperature change during the Middle to Late Holocene transition in the Carpathians								GLOBAL AND PLANETARY CHANGE				215						103859			10.1016/j.gloplacha.2022.103859							Article	AUG 2022	2022										4	0	0	0	1	0	4			0921-8181	1872-6364											2022-07-08	WOS:000814391400002		
J	Trinies, Christopher A.; Bunn, Andrew G.; Robertson, Christopher S.; Anchukaitis, Kevin J.								DENDROCLIMATOLOGY OF YELLOW-CEDAR (CALLITROPSIS NOOTKATENSIS) AND TEMPERATURE VARIABILITY ON THE WESTERN SLOPES OF THE NORTH CASCADES IN WASHINGTON STATE, USA, FROM 1333 TO 2015 CE								TREE-RING RESEARCH				78	2			113	128				10.3959/2021-20							Article	AUG 2022	2022										1	0	0	0	0	0	1			1536-1098	2162-4585											2022-08-18	WOS:000836657900004		
J	Bradley, Erica J.; Smith, Geoffrey M.; Nussear, Kenneth E.								Ecological niche modeling and diachronic change in Paleoindian land use in the northwestern Great Basin, USA								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				45						103564			10.1016/j.jasrep.2022.103564					JUL 2022		Article	OCT 2022	2022										0	0	0	0	0	0	0			2352-409X												2022-12-17	WOS:000893958800001		
J	Evershed, Richard P.; Smith, George Davey; Roffet-Salque, Melanie; Timpson, Adrian; Diekmann, Yoan; Lyon, Matthew S.; Cramp, Lucy J. E.; Casanova, Emmanuelle; Smyth, Jessica; Whelton, Helen L.; Dunne, Julie; Brychova, Veronika; Soberl, Lucija; Gerbault, Pascale; Gillis, Rosalind E.; Heyd, Volker; Johnson, Emily; Kendall, Iain; Manning, Katie; Marciniak, Arkadiusz; Outram, Alan K.; Vigne, Jean-Denis; Shennan, Stephen; Bevan, Andrew; Colledge, Sue; Allason-Jones, Lyndsay; Amkreutz, Luc; Anders, Alexandra; Arbogast, Rose-Marie; Balasescu, Adrian; Banffy, Eszter; Barclay, Alistair; Behrens, Anja; Bogucki, Peter; Alonso, Angel Carrancho; Carretero, Jose Miguel; Cavanagh, Nigel; Classen, Erich; Giraldo, Hipolito Collado; Conrad, Matthias; Csengeri, Piroska; Czerniak, Lech; Debiec, Maciej; Denaire, Anthony; Domboroczki, Laszlo; Donald, Christina; Ebert, Julia; Evans, Christopher; Frances-Negro, Marta; Gronenborn, Detlef; Haack, Fabian; Halle, Matthias; Hamon, Caroline; Hulshoff, Roman; Ilett, Michael; Iriarte, Eneko; Jakucs, Janos; Jeunesse, Christian; Johnson, Melanie; Jones, Andy M.; Karul, Necmi; Kiosak, Dmytro; Kotova, Nadezhda; Krause, Rudiger; Kretschmer, Saskia; Kruger, Marta; Lefranc, Philippe; Lelong, Olivia; Lenneis, Eva; Logvin, Andrey; Luth, Friedrich; Marton, Tibor; Marley, Jane; Mortimer, Richard; Oosterbeek, Luiz; Oross, Krisztian; Pavuk, Juraj; Pechtl, Joachim; Petrequin, Pierre; Pollard, Joshua; Pollard, Richard; Powlesland, Dominic; Pyzel, Joanna; Raczky, Pal; Richardson, Andrew; Rowe, Peter; Rowland, Stephen; Rowlandson, Ian; Saile, Thomas; Sebok, Katalin; Schier, Wolfram; Schmalfuss, Germo; Sharapova, Svetlana; Sharp, Helen; Sheridan, Alison; Shevnina, Irina; Sobkowiak-Tabaka, Iwona; Stadler, Peter; Stauble, Harald; Stobbe, Astrid; Stojanovski, Darko; Tasic, Nenad; van Wijk, Ivo; Vostrovska, Ivana; Vukovic, Jasna; Wolfram, Sabine; Zeeb-Lanz, Andrea; Thomas, Mark G.				Stojanovski, Darko/GQB-4500-2022; Outram, Alan K/A-1139-2010; Kotova, Nadezhda/H-4072-2016; Kiosak, Dmytro V./O-9548-2017; Stadler, Peter F./L-7857-2015; VOSTROVSKÁ, Ivana/GXV-3260-2022; Brychova, Veronika/GRT-3274-2022; Davey Smith, George/A-7407-2013; Iriarte, Eneko/L-4707-2014	Stojanovski, Darko/0000-0001-8103-9318; Kotova, Nadezhda/0000-0002-8197-7782; Kiosak, Dmytro V./0000-0002-3349-4989; Stadler, Peter F./0000-0002-5016-5191; Brychova, Veronika/0000-0002-3624-2955; Davey Smith, George/0000-0002-1407-8314; Iriarte, Eneko/0000-0001-8365-5616; Cramp, Lucy/0000-0003-2012-2753; Frances-Negro, Marta/0000-0002-3960-8588; Roffet-Salque, Melanie/0000-0001-9508-788X; COLLADO GIRALDO, HIPOLITO/0000-0003-4501-5671; Smyth, Jessica/0000-0001-8124-1444; Whelton, Helen/0000-0002-0844-9916; Jones, Andy/0000-0001-9349-7818; Heyd, Volker/0000-0002-0889-6513; timpson, adrian/0000-0003-0292-8729; Diekmann, Yoan/0000-0003-0030-0786; Lyon, Matthew/0000-0002-2500-1013; Casanova, Emmanuelle/0000-0003-1417-3060; Behrens, Anja/0000-0002-5815-5828; Gerbault, Pascale/0000-0003-3824-0870; Gronenborn, Detlef/0000-0002-6467-5643; Classen, Erich/0000-0003-0860-7205			Dairying, diseases and the evolution of lactase persistence in Europe								NATURE				608	7922			336	+				10.1038/s41586-022-05010-7					JUL 2022		Article	AUG 11 2022	2022										14	0	0	0	6	0	14			0028-0836	1476-4687											2022-08-10	WOS:000831072400001	35896751	
J	Muller, Antoine; Clarkson, Chris					Clarkson, Chris/0000-0002-8938-8974; Muller, Antoine/0000-0003-1646-796X			Filling in the Blanks: Standardization of Lithic Flake Production Throughout the Stone Age								LITHIC TECHNOLOGY													10.1080/01977261.2022.2103290					JUL 2022		Article; Early Access		2022										2	0	0	0	0	0	2			0197-7261	2051-6185											2022-08-01	WOS:000830398600001		
J	Sjolander, Mattias					Sjolander, Mattias/0000-0003-4530-9784			Non-Spatial Data and Modelling Multiscale Systems in Archaeology								OPEN ARCHAEOLOGY				8	1			578	593				10.1515/opar-2022-0250							Article	JUL 27 2022	2022										0	0	0	0	0	0	0			2300-6560												2022-08-03	WOS:000831181400001		
J	Leggett, Sam				Leggett, Sam/AAN-4045-2021	Leggett, Sam/0000-0001-6259-1457			A Hierarchical Meta-Analytical Approach to Western European Dietary Transitions in the First Millennium AD								EUROPEAN JOURNAL OF ARCHAEOLOGY				25	4			523	543	PII S1461957122000237			10.1017/eaa.2022.23					JUL 2022		Article	NOV 2022	2022										1	0	0	0	0	0	1			1461-9571	1741-2722											2022-07-29	WOS:000828413500001		
J	Peng, Yumei; Rioual, Patrick; Jin, Zhangdong				Rioual, Patrick/H-5140-2018	Rioual, Patrick/0000-0001-9491-9197			A record of Holocene climate changes in central Asia derived from diatom-inferred water-level variations in Lake Kalakuli (Eastern Pamirs, western China)								FRONTIERS IN EARTH SCIENCE				10						825573			10.3389/feart.2022.825573							Article	JUL 18 2022	2022										0	0	0	0	0	0	0				2296-6463											2022-08-26	WOS:000838210700001		
J	Varalli, Alessandra; Moggi-Cecchi, Jacopo; Goude, Gwenaelle				Varalli, Alessandra/ACV-6282-2022	Varalli, Alessandra/0000-0001-5502-9204; MOGGI CECCHI, IACOPO/0000-0001-5055-8369			A multi-proxy bioarchaeological approach reveals new trends in Bronze Age diet in Italy								SCIENTIFIC REPORTS				12	1					12203			10.1038/s41598-022-15581-0							Article	JUL 16 2022	2022										5	0	0	0	0	0	5			2045-2322												2022-07-27	WOS:000826171200048	35842420	
J	Cobos, Virginia A.; Postillone, Maria Barbara; Bernal, Valeria; Perez, S. Ivan								Spatio-temporal demographic dynamics of the human populations from Northwest Patagonia and central Chile during the Pleistocene-Holocene								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				44						103547			10.1016/j.jasrep.2022.103547					JUL 2022		Article	AUG 2022	2022										1	0	0	0	1	0	1			2352-409X												2022-08-23	WOS:000835333800003		
J	Collins-Elliott, Stephen A.; Jazwa, Christopher S.								Dynamic Modeling of the Effects of Site Placement on Environmental Suitability: A Theoretical Example from Northwest Morocco								ENVIRONMENTAL ARCHAEOLOGY				27	4	SI		447	460				10.1080/14614103.2020.1763020							Article	JUL 4 2022	2022										1	0	0	0	0	0	1			1461-4103	1749-6314											2022-07-06	WOS:000816720900007		
J	Machause Lopez, Sonia; Diez Castillo, Agustin				Diez Castillo, Agustin Angel/L-6336-2015; Machause Lopez, Sonia/W-3522-2018	Diez Castillo, Agustin Angel/0000-0001-9122-2941; Machause Lopez, Sonia/0000-0003-0668-0695			ANALYSING THE SACRED LANDSCAPE IN THE IBERIAN CULTURE: GIS, CAVES AND RITUAL PERFORMANCE								ZEPHYRUS-REVISTA DE PREHISTORIA Y ARQUEOLOGIA				90				135	158				10.14201/zephyrus202290135158							Article	JUL-DEC 2022	2022										1	0	0	0	0	0	1			0514-7336	2386-3943											2023-05-10	WOS:000973099500006		
J	Sun, Zhenfei; Liu, Siran; Yang, Shugang; Chen, Kunlong; Chen, Jianli				杨, 树刚/GSM-9718-2022	Liu, Siran/0000-0001-9250-4561; Sun, Zhenfei/0000-0003-2821-6543			Trace element analysis reveals varied functions of copper processing crucibles from the Shang City at Zhengzhou								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				14	7					128			10.1007/s12520-022-01593-4							Article	JUL 2022	2022										1	0	0	0	0	0	1			1866-9557	1866-9565											2022-06-26	WOS:000812508800001		
J	Bareggi, Alessia; Pellegrino, Carmine; Giuffra, Valentina; Riccomi, Giulia				riccomi, giulia/HKM-3762-2023	riccomi, giulia/0000-0002-3048-0493; Pellegrino, Carmine/0000-0002-7082-3104			Puberty in pre-Roman times: A bioarchaeological study of Etruscan-Samnite adolescents from Pontecagnano (southern Italy)								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				32	5			1114	1129				10.1002/oa.3137					JUN 2022		Article	SEP 2022	2022										2	0	0	0	1	0	2			1047-482X	1099-1212											2022-07-08	WOS:000818613700001		
J	Garcia-Lopez, Zaira; Martinez Cortizas, Antonio; Alvarez-Fernandez, Noemi; Lopez-Costas, Olalla				Martínez-Cortizas, Antonio/M-6196-2015; Álvarez Fernández, Noemi/GNO-9485-2022; López-Costas, Olalla/B-1704-2018	Martínez-Cortizas, Antonio/0000-0003-0430-5760; Álvarez Fernández, Noemi/0000-0003-2690-4051; López-Costas, Olalla/0000-0002-6499-226X			Understanding Necrosol pedogenetical processes in post-Roman burials developed on dunes sands								SCIENTIFIC REPORTS				12	1					10619			10.1038/s41598-022-14750-5							Article	JUN 23 2022	2022										2	0	0	0	1	0	2			2045-2322												2022-07-10	WOS:000816731400027	35739214	
J	Utting, Benjamin								Geochemical fingerprinting of Pleistocene stone tools from the Trang An Landscape Complex, Ninh Binh Province, Vietnam								PLOS ONE				17	6								10.1371/journal.pone.0269658							Article	JUN 22 2022	2022										0	0	0	0	0	0	0			1932-6203												2023-03-31	WOS:000945094000002	35731781	
J	Baud, Alexandre; Aulard, Candice; Ghanbari, Hamid; Fradette, Maxime; Antoniades, Dermot; del Giorgio, Paul; Huot, Yannick; Francus, Pierre; Smol, John; Gregory-Eaves, Irene				Ghanbari, Hamid/C-3426-2015; Gregory-Eaves, Irene/U-9325-2019; del Giorgio, Paul/AAD-1315-2019	Ghanbari, Hamid/0000-0003-2363-8499; Antoniades, Dermot/0000-0001-6629-4839; Gregory-Eaves, Irene/0000-0002-0380-5061; del Giorgio, Paul/0000-0003-1866-8159; Smol, John/0000-0002-2499-6696; Baud, Alexandre/0000-0001-6333-1067; Francus, Pierre/0000-0001-5465-1966			A framework for Pb-210 model selection and its application to 37 cores from Eastern Canada to identify the dynamics and drivers of lake sedimentation rates								EARTH SURFACE PROCESSES AND LANDFORMS				47	10			2518	2530				10.1002/esp.5391					JUN 2022		Article	AUG 2022	2022										4	0	0	0	4	0	4			0197-9337	1096-9837											2022-06-24	WOS:000811645000001		
J	Chidimuro, Blessing; Mundorff, Amy; Speller, Camilla; Radini, Anita; Boudreault, Noemie; Lucas, Mary; Holst, Malin; Lamb, Angela; Collins, Matthew; Alexander, Michelle				Lamb, Angela L/K-5147-2016; Alexander, Michelle/U-8495-2019; Speller, Camilla/GLV-4769-2022	Alexander, Michelle/0000-0001-8000-3639; Holst, Malin/0000-0002-4183-7574; Lamb, Angela/0000-0003-1809-4327; Radini, Anita/0000-0002-2099-2639; Mundorff, Amy/0000-0003-4008-4969			Isotope analysis of human dental calculus delta(CO32-)-C-13: Investigating a potential new proxy for sugar consumption								RAPID COMMUNICATIONS IN MASS SPECTROMETRY				36	11					e9286			10.1002/rcm.9286							Article	JUN 15 2022	2022										0	0	0	0	0	0	0			0951-4198	1097-0231											2022-04-05	WOS:000773091800001	35261104	
J	Spyrou, Maria A.; Musralina, Lyazzat; Ruscone, Guido A. Gnecchi; Kocher, Arthur; Borbone, Pier-Giorgio; Khartanovich, Valeri, I; Buzhilova, Alexandra; Djansugurova, Leyla; Bos, Kirsten, I; Kuhnert, Denise; Haak, Wolfgang; Slavin, Philip; Krause, Johannes				Haak, Wolfgang/HPG-0969-2023; Buzhilova, Alexandra/K-5103-2014	Haak, Wolfgang/0000-0003-2475-2007; Spyrou, Maria A/0000-0002-3615-3936; Buzhilova, Alexandra/0000-0001-6398-2177; Bos, Kirsten/0000-0003-2937-3006; Kuhnert, Denise/0000-0002-5657-018X; Kocher, Arthur/0000-0002-9499-6472; Valeri, Khartanovich/0000-0002-5533-0686			The source of the Black Death in fourteenth-century central Eurasia								NATURE				606	7915			718	+				10.1038/s41586-022-04800-3					JUN 2022		Article	JUN 23 2022	2022										21	0	0	0	5	0	21			0028-0836	1476-4687											2022-06-24	WOS:000811501700004	35705810	
J	Paez, Maria Cecilia; Joosten, Guillermo German; Sardi, Marina L.					Joosten, Guillermo German/0000-0001-6595-3732; Sardi, Marina L./0000-0003-3614-8341			Analysis of the changes in the morphology of Pre- and Post-Hispanic queros housed in Museum collections of Argentina								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				44						103510			10.1016/j.jasrep.2022.103510					JUN 2022		Article	AUG 2022	2022										0	0	0	0	0	0	0			2352-409X												2022-07-03	WOS:000813423900003		
J	Henderson, Rowena C.; Zarin, Gunita; Czermak, Andrea; Schulting, Rick J.; Henderson, Peter A.; Legzdina, Dardega; Zagorska, Ilga; Lee-Thorp, Julia				Czermak, Andrea/GOE-5396-2022	Schulting, Rick/0000-0002-4444-766X			Life histories at stone age Zvejnieki based on stable isotope profiles of tooth dentine								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				44						103496			10.1016/j.jasrep.2022.103496					JUN 2022		Article	AUG 2022	2022										1	0	0	0	1	0	1			2352-409X												2022-07-06	WOS:000813380000004		
J	Badawy, Wael M.; Dmitriev, Andrey Yu; Koval, Vladimir Yu; Smirnova, Veronica S.; Chepurchenko, Olesia E.; Lobachev, Valery V.; Belova, Maria O.; Galushko, Aleksey M.				Badawy, Wael M./N-3862-2015; Koval, Vladimir/AAB-4130-2021	Badawy, Wael M./0000-0002-5392-1319; 			Formation of reference groups for archaeological pottery using neutron activation and multivariate statistical analyses								ARCHAEOMETRY				64	6			1377	1393				10.1111/arcm.12793					JUN 2022		Article	DEC 2022	2022										2	0	0	0	1	0	2			0003-813X	1475-4754											2022-06-26	WOS:000808172000001		
J	Way, Amy M.; de la Pena, Paloma; de la Pena, Eduardo; Wadley, Lyn				Way, Amy Mosig/HNI-4919-2023; de la Pena, Eduardo/B-8037-2015	de la Pena, Eduardo/0000-0002-6057-6664; de la Pena, Paloma/0000-0001-9731-7001; Mosig Way, Amy/0000-0001-8896-1815			Howiesons Poort backed artifacts provide evidence for social connectivity across southern Africa during the Final Pleistocene								SCIENTIFIC REPORTS				12	1					9227			10.1038/s41598-022-12677-5							Article	JUN 9 2022	2022										7	0	0	0	2	0	7			2045-2322												2022-06-24	WOS:000810147600056	35680943	
J	Barbato, Robyn A.; Jones, Robert M.; Douglas, Thomas A.; Esdale, Julie; Foley, Karen; Perkins, Edward J.; Rosten, Shelby; Garcia-Reyero, Natalia								Alaskan palaeosols in modern times: Deciphering unique microbial diversity within the late-Holocene								HOLOCENE				32	9			909	923				10.1177/09596836221101249					JUN 2022		Article	SEP 2022	2022										0	0	0	0	0	0	0			0959-6836	1477-0911											2022-06-22	WOS:000810292700001		
J	Ganiatsou, Elissavet; Vika, Efrossini; Georgiadou, Angeliki; Protopsalti, Tania; Papageorgopoulou, Christina					GEORGIADOU, ANGELIKI/0000-0001-5419-0741; Ganiatsou, Elissavet/0000-0001-5707-9061			Breastfeeding and Weaning in Roman Thessaloniki. An Investigation of Infant Diet based on Incremental Analysis of Human Dentine								ENVIRONMENTAL ARCHAEOLOGY													10.1080/14614103.2022.2083925					JUN 2022		Article; Early Access		2022										3	0	0	0	0	0	3			1461-4103	1749-6314											2022-06-18	WOS:000807640200001		
J	Labuhn, Inga; Tell, Franziska; von Grafenstein, Ulrich; Hammarlund, Dan; Kuhnert, Henning; Minster, Benedicte				Labuhn, Inga/HZI-0423-2023	Labuhn, Inga/0000-0003-3755-5264; Kuhnert, Henning/0000-0001-5242-4495			A modern snapshot of the isotopic composition of lacustrine biogenic carbonates - records of seasonal water temperature variability								BIOGEOSCIENCES				19	11			2759	2777				10.5194/bg-19-2759-2022							Article	JUN 2 2022	2022										1	0	0	0	0	0	1			1726-4170	1726-4189											2022-06-11	WOS:000804675200001		
J	Tellez, Edgar; Saladie, Palmira; Pineda, Antonio; Marin, Juan; Vallverdu, Josep; Gema Chacon, M.; Carbonell, Eudald				Marín, Juan/ABE-1453-2020	Marín, Juan/0000-0002-5698-602X; Tellez, Edgar/0000-0003-1182-3718			Incidental burning on bones by Neanderthals: the role of fire in the Qa level of Abric Romani rock-shelter (Spain)								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				14	6					119			10.1007/s12520-022-01577-4							Article	JUN 2022	2022										0	0	0	0	0	0	0			1866-9557	1866-9565											2022-06-15	WOS:000805356000001		
